"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000200453.6",17514.2463334717,-2.34553630469186,0.613971318345857,-3.82027015693686,0.000133305579950321,0.0206832318751796
"ENST00000764945.1",25.2251032802283,-7.78712095514533,2.03920110687066,-3.81871161647973,0.000134150477217531,0.0207827384985878
"ENST00000335698.4",222.281323282963,4.54474185490703,1.19079932507722,3.8165472210125,0.000135332184779694,0.0209340435465353
"ENST00000473644.1",34.8341153062556,-5.33405809171794,1.39966240565928,-3.81096046457392,0.000138427906999982,0.0213805148401651
"ENST00000466459.5",84.5233410597426,-2.22153883698818,0.583478759460673,-3.80740309902903,0.000140433737886004,0.0216575552900238
"ENST00000680816.1",859.768069232956,-2.63756652951549,0.693425052514974,-3.80367931609817,0.000142562711182706,0.0219527222817134
"ENST00000318249.10",28.2139863474666,8.55187610261974,2.24863913163921,3.80313407442377,0.000142876977881305,0.0219679808777651
"ENST00000480425.1",80.7558534180174,-2.41071668990806,0.634012973592177,-3.80231444831401,0.000143350622206708,0.0220076617638337
"ENST00000479007.5",28.4942339162099,-6.70845999291095,1.76507448513816,-3.80066679870786,0.000144307241058178,0.0221212600020309
"ENST00000353609.8",14549.2122571846,-7.87587936751289,2.07286921416666,-3.79950616936495,0.000144984703226865,0.0221917890652779
"ENST00000319340.7",52.546316785966,-5.41000968539292,1.42432285868882,-3.79830292857419,0.000145690198947124,0.0222663914387855
"ENST00000494108.3",28.5064439740531,-7.96307546335335,2.0972378574622,-3.79693482788319,0.000146496283870498,0.022356121239448
"ENST00000616070.4",591.291481021218,-2.81255535449236,0.741242358951289,-3.79438023276432,0.000148012705355602,0.0225538225789097
"ENST00000247291.8",168.374604666789,-6.85031767605341,1.80628467355752,-3.79249061697542,0.000149143887554161,0.02263041428966
"ENST00000481047.1",35.0422037800241,-8.2690943072553,2.1812674045772,-3.79095854543249,0.00015006700238116,0.02263041428966
"ENST00000541346.1",89.5070268863959,-2.2238123587753,0.586580858313251,-3.79114375666811,0.000149955122420313,0.02263041428966
"ENST00000216336.3",71.2711504292835,-4.15614899472963,1.09603876347925,-3.79197263200472,0.000149455387746841,0.02263041428966
"ENST00000333244.6",28.9461392663064,-6.40715180645397,1.69009366832921,-3.79100397008644,0.000150039555584187,0.02263041428966
"ENST00000653468.4",5.32791099630378,-5.55096007240953,1.46375805842864,-3.79226610603158,0.000149278826387538,0.02263041428966
"ENST00000667807.1",8.44750713094585,-4.95028943579461,1.30846659698078,-3.78327536004141,0.000154778018220572,0.0232378709032248
"ENST00000576365.1",92.109638726898,-4.53817792921827,1.20016431362668,-3.78129717547152,0.000156013302254254,0.0233358092083119
"ENST00000420999.2",109.849683144589,-5.12524180935585,1.35547769434572,-3.78113327186086,0.000156116067597945,0.0233358092083119
"ENST00000422190.6",141.265081002638,8.8670960878481,2.34625437344606,3.77925607223251,0.000157297598657261,0.0234437718827967
"ENST00000692301.1",9.23903913366604,-6.3380563968685,1.67700470680368,-3.77939094097633,0.000157212430903084,0.0234437718827967
"ENST00000601106.3",8.90519193632403,-5.855174101753,1.54975840265828,-3.77812057138048,0.000158016375569788,0.0235165682668314
"ENST00000657622.1",60.499666078055,-7.80358877634895,2.06726584917014,-3.77483562623623,0.000160113205037596,0.0237939409634692
"ENST00000682648.1",23.1103845397663,-7.66205123483468,2.03016377921825,-3.77410498269508,0.000160583131815257,0.023829089645952
"ENST00000461696.1",773.095294950322,-4.0046057077659,1.06124419778271,-3.77350068545283,0.000160972776949378,0.0238522405182771
"ENST00000666784.1",73.4381546220079,-6.07723453919507,1.61283476610967,-3.76804534903102,0.000164530817668847,0.0243088925734668
"ENST00000432037.5",6.15460829320796,-5.76660330110358,1.53131211560047,-3.76579225251041,0.000166021797624091,0.0244937332150814
"ENST00000426907.5",2584.87594891837,2.13008874590924,0.566104049378687,3.76271596758063,0.00016807805453018,0.0247613172022362
"ENST00000552564.5",494.450856076584,-3.56493384069362,0.948106864535214,-3.76005487782354,0.000169876087690405,0.0249901432573149
"ENST00000636468.1",19.211360741697,-7.40112662693485,1.97178040850236,-3.75352478147213,0.000174365285444734,0.0255768320214213
"ENST00000677054.1",256.951589867271,-2.54368350612648,0.678025955039538,-3.75160196629663,0.000175708264542363,0.0257368491419275
"ENST00000586803.1",198.297829512313,-2.3364598224799,0.6229729904801,-3.75049939272534,0.000176482732528933,0.0258132544585621
"ENST00000809595.1",31.4062451773222,-2.67861550341719,0.714337283381165,-3.74979098212336,0.000176982025783687,0.0258492502980458
"ENST00000620793.2",33.0001817661202,-3.7058875412387,0.988587674687022,-3.7486685664091,0.000177775833444311,0.0259280973769001
"ENST00000792518.1",13.7634270097968,-3.30919209830279,0.88396583861756,-3.74357464252019,0.000181420675070913,0.0263859850478682
"ENST00000546191.5",21.4559109598573,-7.55389842905694,2.01803167717267,-3.74320111745729,0.000181690688770546,0.0263859850478682
"ENST00000803755.1",37.2787247840047,-3.72719425910677,0.995716638374392,-3.74322785766821,0.000181671346264958,0.0263859850478682
"ENST00000509973.6",186.306973756465,-4.57419150406208,1.22325998463006,-3.73934532440822,0.00018450013116129,0.0267415962752805
"ENST00000489372.4",99.3319248697452,-2.31783903682841,0.619888391977207,-3.73912314995186,0.000184663251878902,0.0267415962752805
"ENST00000485077.5",9.38958495209625,-6.36779687315169,1.7036786026844,-3.73767497174541,0.00018572983228466,0.0268579543448127
"ENST00000705221.1",220.652803891016,-8.12609269447579,2.17723749462163,-3.73229503650816,0.000189743074270017,0.0272804106983726
"ENST00000531357.1",515.691613531542,-2.43793066533046,0.653145470881677,-3.73259981737225,0.0001895135577249,0.0272804106983726
"ENST00000716128.1",226.476795084734,-2.21555722412357,0.593450169147741,-3.73335005920607,0.000188949696094964,0.0272804106983726
"ENST00000750335.1",26.0058400769332,-7.83352513228386,2.0985110732576,-3.73289673431342,0.000189290214085595,0.0272804106983726
"ENST00000686618.2",6.98564184648052,-5.93617544115502,1.59062737834401,-3.73197112156784,0.000189987286165975,0.0272804106983726
"ENST00000471545.1",9.24097928258826,-4.74688119708481,1.27384225449194,-3.72642780559833,0.000194212665348712,0.0278479686003456
"ENST00000572214.6",67.6793907208755,-2.70371969841254,0.725705859405089,-3.7256412682529,0.000194819306709583,0.027895774866622
"ENST00000578800.7",6.43544484016031,-3.87423357854742,1.04028886325729,-3.72419018926785,0.000195943171970956,0.028017403719931
"ENST00000369683.5",22.5379493669882,8.22712732650699,2.20937270889204,3.72373900220427,0.00019629385750552,0.0280282920200154
"ENST00000434319.6",40.5747577035898,-4.83453583217439,1.2984419962506,-3.72333600279001,0.000196607587697595,0.0280338805178919
"ENST00000682902.1",19.5445776855413,-7.42010229186404,1.99331308962143,-3.72249714833973,0.000197262137451405,0.0280879824251413
"ENST00000560479.3",23.008375342298,8.25741002127994,2.22075065940326,3.71829677785565,0.00020057055276244,0.0285192889180722
"ENST00000460448.5",18.8816424068925,-7.37274354790956,1.98323575367048,-3.71753258999312,0.000201178041169611,0.0285658828332811
"ENST00000505073.5",34.5389043254259,-7.00606046553896,1.8871386795728,-3.71253079669001,0.000205197083058764,0.029015492798779
"ENST00000355095.8",22.9698638470159,-7.65340466825155,2.06190076596987,-3.71182008104621,0.000205774239502213,0.0290568595207462
"ENST00000395040.6",116.639406346007,-4.61149990268729,1.24310669776398,-3.70965735361426,0.000207539936701253,0.0292657109912169
"ENST00000503878.1",63.1167698862585,-5.04886156550933,1.36141561617144,-3.70853801406193,0.000208459368512841,0.0293143833465309
"ENST00000669323.3",5.62184884601408,-5.62761045357715,1.51747373509905,-3.70853895089644,0.000208458597394581,0.0293143833465309
"ENST00000330388.2",28.1124560345828,3.82888252083385,1.03262574216149,3.70790923032701,0.000208977531735464,0.0293468268878524
"ENST00000486013.5",19.737199605955,-7.43536933538713,2.00612848952334,-3.70632757284345,0.000210286285252204,0.0294900518135348
"ENST00000498588.1",30.0098454807837,-2.18244814685498,0.588982210530638,-3.70545681657979,0.000211010080070329,0.0295509631064747
"ENST00000609106.5",7.48038451191279,-3.83929355883538,1.03657418379864,-3.70382903495231,0.000212369412679238,0.0297005896557006
"ENST00000586759.1",134.717156281119,-2.97833149637208,0.804474756422634,-3.70220628129617,0.000213732728624135,0.0298503631510586
"ENST00000523236.5",78.5156360823,-6.49075437962228,1.75489275425158,-3.69866156430193,0.000216739368959366,0.0301876840316079
"ENST00000816773.1",7.47628004323042,3.59160765365663,0.971015027443177,3.69881778566687,0.000216606029213001,0.0301876840316079
"ENST00000502722.1",8.83991333761154,-6.28559562731193,1.69977542672051,-3.69789769195519,0.000217392468021197,0.0301962574662422
"ENST00000605357.8",7.90961890046246,-6.12280378690943,1.65571192847645,-3.69798857011526,0.00021731467187155,0.0301962574662422
"ENST00000680597.1",39.3113659035248,9.028523443439,2.44189452183954,3.69734374793452,0.00021786723695475,0.0302210867152463
"ENST00000705224.1",259.199283181983,-9.70961456989644,2.62706226045528,-3.6959971280672,0.000219025447719815,0.0303405224342729
"ENST00000624676.1",93.6760276724777,-2.9457923959506,0.797418471013778,-3.69416122529183,0.000220613799684727,0.0305191390937843
"ENST00000831795.1",18.8344243994634,-3.24227201654319,0.878083250315803,-3.69244261905361,0.000222110465094843,0.0306846058361675
"ENST00000838460.1",24.9968631729967,-4.79158795034233,1.29789660778559,-3.69181021169129,0.000222663598466271,0.0307194523759689
"ENST00000654253.2",5.5585790718485,-5.60579317455143,1.519815728749,-3.68846898246389,0.000225607522638362,0.0310417099847956
"ENST00000608162.1",7.19025697281709,-4.40310898344639,1.19410735840937,-3.68736441697473,0.000226588752836855,0.0311347584702195
"ENST00000553948.1",11.0092067528606,-4.37228837657646,1.18643452587636,-3.68523359799133,0.000228492972933578,0.031354211136704
"ENST00000502974.1",15.0676869590619,-6.21603611286049,1.68742880007931,-3.68373238181565,0.000229843551703632,0.0314972049987636
"ENST00000511982.1",15.9736007065402,4.69820053281612,1.27590029459588,3.68226306766722,0.00023117268179627,0.0315883946887177
"ENST00000552643.5",11.499270312314,-6.65756910153986,1.80815330844317,-3.68197158418612,0.000231437211436247,0.0315883946887177
"ENST00000260386.7",280.755122563818,2.72556642316753,0.740205897722063,3.68217334062764,0.000231254081419742,0.0315883946887177
"ENST00000320816.11",43.1277406732745,-6.50265914505761,1.76681526307464,-3.68044089326101,0.000232831026564833,0.0317362056009125
"ENST00000693531.1",17.780354222939,-4.13457719243039,1.12353317531085,-3.67997784425589,0.000233254218756862,0.0317419643432784
"ENST00000537850.2",152.516627680072,-7.60691458910959,2.06725666436063,-3.67971462869236,0.000233495099779633,0.0317419643432784
"ENST00000511626.3",7.84745840917559,-5.68167664310949,1.5447954559903,-3.67794753737621,0.000235118302781667,0.0319201235184691
"ENST00000616283.4",14.2012857379546,6.45966634819372,1.7571810727816,3.67615292940079,0.000236777614679544,0.0321027051998389
"ENST00000528499.5",1106.57129991059,-2.12663875242515,0.578624008828053,-3.67533790506282,0.000237534816680424,0.0321401661877306
"ENST00000557573.1",7.00434976962049,-5.94745902327339,1.61827776511779,-3.67517811309758,0.000237683538261552,0.0321401661877306
"ENST00000645141.1",106.927051614088,-2.58010115056298,0.702299467852099,-3.67379055327197,0.0002389786462172,0.032272548846895
"ENST00000559814.5",18.655152931694,-7.35278991783966,2.00250666674016,-3.67179297825215,0.00024085475583463,0.0324829386888043
"ENST00000310128.9",99.0373530629439,-4.13869624867299,1.12819062590148,-3.66843701202177,0.00024403779822308,0.0328254953016982
"ENST00000457373.5",7.99566119406129,-2.91582740412024,0.79515281426947,-3.66700255824296,0.000245410340803096,0.0329553424619274
"ENST00000460934.1",87.4198154728627,-4.47648611813765,1.22193799808798,-3.66343147127121,0.000248858817767104,0.0332926988321139
"ENST00000291503.9",18.6672713088661,-7.35319200871364,2.00752992505352,-3.66280567823546,0.000249467785318946,0.0332926988321139
"ENST00000370438.2",31.7915805868023,-2.85334290837003,0.778938356735958,-3.66311773415114,0.000249163945049197,0.0332926988321139
"ENST00000491192.1",818.349464675406,-4.63186645786423,1.26499533413352,-3.66156801759028,0.000250676287209229,0.0334103057311381
"ENST00000396401.7",409.412557433724,2.57353915756075,0.703145606658353,3.66003731402277,0.000252178523015425,0.0335667039768107
"ENST00000537587.6",18.6614121812911,-7.36193042911532,2.0126597896098,-3.65781165158698,0.000254377862086465,0.0338153633775957
"ENST00000689979.2",23.7136640111519,-7.70578065730202,2.10724854803362,-3.65679723186554,0.00025538624030214,0.0339052632394881
"ENST00000513010.5",66.3119574950285,-7.68086860342589,2.10080503443429,-3.65615489182898,0.000256026691778195,0.0339461468100146
"ENST00000514015.5",17.7421168330553,-7.28055219226873,1.99512993283779,-3.64916192797186,0.000263097231552606,0.0347932456747412
"ENST00000392807.8",396.341297436066,3.02444016355672,0.828747977798359,3.64940880047926,0.000262844533789642,0.0347932456747412
"ENST00000493624.1",16.3738833280325,-2.28243150296645,0.625955468434286,-3.64631610084906,0.000266026702592388,0.0349542653124385
"ENST00000701430.2",31.3577959785571,-4.29362916822673,1.17740861112204,-3.64667722629869,0.000265653276376108,0.0349542653124385
"ENST00000678311.1",19.7743706866118,-7.43563148674597,2.0394187702232,-3.64595618874891,0.000266399363695123,0.0349582393801107
"ENST00000338965.9",98.2225097226327,-2.48198914663394,0.681250588301944,-3.64328367454396,0.000269181892170485,0.035242911698484
"ENST00000553777.1",6.08974374982369,-3.51745120487067,0.965481355287297,-3.64320987205806,0.000269259117910312,0.035242911698484
"ENST00000603488.5",22.1030572489348,-7.60475217373056,2.08799341790263,-3.64213416983348,0.000270387075407159,0.0353452339174687
"ENST00000682044.1",14.5574167228631,6.10228999849072,1.67609959408499,3.64076813813804,0.000271825849735315,0.0354878727327717
"ENST00000683621.1",10.0201970873654,-4.87697780249405,1.34058920237237,-3.63793606114649,0.000274831628009898,0.0358344641103633
"ENST00000507271.1",6.41556522761037,-4.1924056430112,1.15264784212948,-3.63719558548416,0.00027562264101814,0.0358917631243176
"ENST00000644178.1",207.202853434635,-3.40904363927292,0.938200780297983,-3.63359710507826,0.000279497188475108,0.0362725616687196
"ENST00000367495.4",456.94197968443,-4.05744641119133,1.11651318552394,-3.63403358222529,0.000279024520556915,0.0362725616687196
"ENST00000683152.1",110.512771481557,-4.37614781073678,1.20459061980434,-3.632892153392,0.000280262176501076,0.0363106680019345
"ENST00000417767.1",91.3187395836614,-2.87395565916149,0.79128015919235,-3.63203301103228,0.000281197139290718,0.0363856267954464
"ENST00000482997.5",8.47804841143291,-5.37199636002893,1.47979683712292,-3.63022559939606,0.000283173607177034,0.0364402517256065
"ENST00000848148.1",8.65568459006351,-3.64136605781144,1.00301338891468,-3.63042617182968,0.000282953633833047,0.0364402517256065
"ENST00000565207.2",468.148391598577,-3.23877517068059,0.892025969864068,-3.63080816041055,0.000282535139138691,0.0364402517256065
"ENST00000300060.7",789.446930464151,-5.89822705987953,1.62484890065135,-3.63001572485609,0.000283403953945242,0.0364402517256065
"ENST00000244050.3",392.877959555305,-4.1630055676039,1.14680204799686,-3.6300995231701,0.000283311960471118,0.0364402517256065
"ENST00000592693.1",236.947177368567,3.53787481411715,0.974929827448524,3.62885072803247,0.000284685785814425,0.0365130979034574
"ENST00000646103.1",70.6466468081203,-3.06902892784571,0.845973040168834,-3.62780937703784,0.000285836167622577,0.0366146447441553
"ENST00000649845.1",73.3235738220013,-9.3262737639244,2.57220957315261,-3.62578300822266,0.000288087193650285,0.0368106206024262
"ENST00000468031.1",26.005892007648,-3.46698033759361,0.956142862690147,-3.6260066072544,0.000287837992155757,0.0368106206024262
"ENST00000685364.3",14.5726615496263,-2.66777458735154,0.735960443394042,-3.62488855385829,0.000289086087435703,0.0368388176088041
"ENST00000405093.9",13.1610974953213,5.57637870790332,1.53847406188112,3.62461665495029,0.000289390376639543,0.0368388176088041
"ENST00000233997.4",61.4522721135581,-7.10737197575642,1.96075169969384,-3.62481999983282,0.000289162779772499,0.0368388176088041
"ENST00000506741.1",14.9195570276991,-4.10172149713285,1.1324635826576,-3.62194560597453,0.000292395611515289,0.037175025113861
"ENST00000518812.1",11.967486939089,-5.87494434372777,1.62300023753005,-3.6198049808474,0.0002948251351311,0.0373907857402974
"ENST00000415568.2",17.1181980183428,-7.23341883824002,1.9988417784613,-3.61880510813031,0.000295966417638792,0.0374889571662496
"ENST00000380486.4",182.596615180529,-4.38955546548424,1.21335974799337,-3.61768673531785,0.000297247861635283,0.0376046170234584
"ENST00000510361.5",1246.83523726322,2.86186211269688,0.791371709331069,3.61633108557286,0.000298808147386658,0.0377453634684526
"ENST00000375792.7",754.096002274244,-2.50626313849402,0.693088718272021,-3.61607839288241,0.000299099830997014,0.0377453634684526
"ENST00000491373.1",21.3060413646626,-6.28725948389482,1.73914362617586,-3.61514678216638,0.000300177496287602,0.0378345939857903
"ENST00000504327.1",9.00574897447606,-5.45646627784542,1.51145984460453,-3.61006367276206,0.000306121849905143,0.0384887906679381
"ENST00000655085.2",67.9136133486129,-9.22001828231465,2.5542143024896,-3.60972776376981,0.000306518530218954,0.0384912623685655
"ENST00000623271.1",12.9014654080568,-4.50283199597202,1.24887640178244,-3.60550650932744,0.000311544681256989,0.0390264185810673
"ENST00000548309.1",15.6217326752816,-4.96254438514742,1.37989934580796,-3.59630896284086,0.000322764419896099,0.040283603814734
"ENST00000417959.4",17.543760427354,-7.26531066869888,2.02049382373952,-3.59580939240501,0.000323384526773941,0.0403117173283662
"ENST00000692602.2",13.2188337102264,-6.85644239475579,1.90850161181283,-3.592578781342,0.000327421619638924,0.040715536435806
"ENST00000470814.1",74.4713098790633,-5.18481794290068,1.44384482985324,-3.59098002479095,0.00032943688670409,0.0408256526270746
"ENST00000490917.1",5.18297244034404,-3.5248642364123,0.981796620546042,-3.5902183432368,0.000330401079744628,0.0408373334556517
"ENST00000419004.2",73.2730747839678,5.75067993715208,1.60239423916587,3.58880467527492,0.000332197608253291,0.0410097344853727
"ENST00000560028.1",22.0804122979021,-6.3649815886568,1.77415342518814,-3.58761621080309,0.000333715010231408,0.0411473025840038
"ENST00000291707.8",122.548873590505,-4.81314095754467,1.3419279174044,-3.58673584111315,0.000334843223306355,0.0412366094053266
"ENST00000677204.1",411.870265205883,-2.23372910131123,0.622955811845251,-3.58569429618889,0.000336182594597478,0.0413457905404579
"ENST00000597968.1",94.9985811480136,-2.61321326909038,0.72884495959525,-3.58541722033939,0.000336539742579026,0.0413457905404579
"ENST00000677998.1",15.6642824291768,-7.10046566523364,1.98139906350995,-3.58356163379603,0.000338940739996886,0.0414241945026485
"ENST00000678310.1",16.4125959972911,-7.16641359985073,1.99972374519036,-3.58370180735566,0.000338758807240551,0.0414241945026485
"ENST00000276297.9",38.9214226034057,-5.11770625968136,1.42848373438111,-3.58261430389936,0.000340172688156562,0.0414241945026485
"ENST00000520448.5",17.1728219852253,-7.23303454599389,2.01919346280909,-3.5821404334042,0.000340790500215056,0.0414241945026485
"ENST00000529815.1",17.8334960948789,7.87865505693224,2.1992263371027,3.5824666720351,0.000340365051795681,0.0414241945026485
"ENST00000557566.1",5.31928099741136,-5.5563005397589,1.55103922190392,-3.5823082107095,0.000340571639411001,0.0414241945026485
"ENST00000590325.1",655.932765404497,-2.20883775212024,0.61663028064732,-3.5821104176095,0.000340829668853151,0.0414241945026485
"ENST00000588018.5",304.814806489467,3.02293306730333,0.843635181737195,3.58322309541261,0.000339380509635899,0.0414241945026485
"ENST00000436383.3",19.3779072818797,-5.57097766066057,1.55607092106763,-3.58015665303885,0.000343388281479167,0.0416113980141028
"ENST00000690364.1",22.4390929898713,-7.62021712696905,2.128551584043,-3.58000115388095,0.000343592690251914,0.0416113980141028
"ENST00000511180.4",42.7092525938519,-2.16166015855085,0.603952966314533,-3.57918625972123,0.000344665758064573,0.0416918972015242
"ENST00000436258.1",63.7936456208671,-3.87135733516324,1.08201869435895,-3.57790244784711,0.000346362667419861,0.0418442027129686
"ENST00000265769.9",285.229436011366,-5.57930817394687,1.55950521434118,-3.57761431166735,0.000346744590669012,0.0418442027129686
"ENST00000495864.5",5.78680913208489,-4.3724692054621,1.22248202369474,-3.57671452071504,0.00034793979705234,0.0419388638730396
"ENST00000697547.1",13.2508229349942,-5.22751999003172,1.46351553203195,-3.57189238898872,0.000354411044138009,0.0426182411415568
"ENST00000598316.5",7.98319047406803,-5.70610161627049,1.59874252235006,-3.56911856443452,0.000358184306919834,0.0428579914457402
"ENST00000591858.5",1921.36161798994,-5.06798963185428,1.42017049077429,-3.56857832547357,0.000358923556816901,0.0428579914457402
"ENST00000731518.1",35.9241628069869,-4.67750688102943,1.31069149133053,-3.5687321631127,0.000358712903956657,0.0428579914457402
"ENST00000424235.2",11.789171387919,-3.43685812229225,0.963633897045187,-3.56656001084101,0.000361698010494655,0.0431175632942299
"ENST00000382348.2",22.9091875860544,-7.64846243487182,2.14469887381875,-3.56621739687554,0.000362170967335334,0.0431175632942299
"ENST00000436139.6",431.689477254419,-3.60511352148212,1.01143511669793,-3.56435470942702,0.000364752423407285,0.043351186452759
"ENST00000606596.1",290.17732581303,-2.00128991834337,0.562316307022683,-3.55901099318936,0.000372253951899722,0.0441399799202071
"ENST00000630757.1",6.52819304666415,-5.84126069645146,1.64262643609923,-3.5560493658697,0.000376473367286567,0.0445368429737978
"ENST00000486282.7",70.7871692932927,-2.49089701280918,0.701142188800394,-3.55262748782944,0.000381404152809773,0.0450158314136511
"ENST00000706199.2",14.5049995268148,-4.68415822599386,1.31839604761913,-3.55292192695276,0.000380977516388835,0.0450158314136511
"ENST00000329146.9",72.7231116729375,-3.7979578939526,1.06924503000568,-3.55199957668488,0.000382315475516817,0.0450712861916148
"ENST00000366512.7",367.406639362838,-2.73023663107116,0.768914630055144,-3.55076691787664,0.000384110424582934,0.0452089802702241
"ENST00000375650.5",9434.55238183419,-2.70779541292489,0.762781153745729,-3.5498981583747,0.000385380206009985,0.0452757438114814
"ENST00000468377.1",27.4249838649534,-7.9099613291222,2.2295283041894,-3.54781830500153,0.000388436081230147,0.0455823044149763
"ENST00000564072.1",26.2836709776463,-2.79266562963094,0.787384255626055,-3.54676336195023,0.000389994723528125,0.0456263374168206
"ENST00000205143.4",27.9299601418667,3.81377332330377,1.07531492733417,3.54665710143034,0.000390152043380882,0.0456263374168206
"ENST00000593562.6",304.45099139284,-4.30695012119123,1.21517465516487,-3.54430542382147,0.000393648943340937,0.0459826104948584
"ENST00000820025.1",19.8518698961348,-4.52152216858782,1.27691537424905,-3.54097245578778,0.00039865519344204,0.0465141767589465
"ENST00000687211.1",673.826399442033,-2.99091243779456,0.846055025865054,-3.53512755832457,0.000407578356147854,0.0472314382681077
"ENST00000641387.3",8.63789188132611,-6.24591704342698,1.76942095082696,-3.52992149240004,0.000415682995017549,0.0481160136171503
"ENST00000435631.6",40.2979989649401,-5.23476519107694,1.48354016506869,-3.5285631722917,0.000417822207598669,0.0482542111316413
"ENST00000399434.2",49.608937847607,-2.87970086538052,0.81669357996102,-3.52604812384832,0.000421810313631292,0.0485500342159633
"ENST00000427521.6",16.6857618912251,-7.19161928725193,2.04079939139968,-3.52392269301862,0.000425208288194156,0.0487761682770854
"ENST00000570979.1",185.427122681046,-3.05507298035194,0.866871957681102,-3.52424940417304,0.000424684310456047,0.0487761682770854
"ENST00000519674.1",18.8610818345852,-6.52797837521772,1.85307969960016,-3.5227725912848,0.000427057622342214,0.0489333264172656
"ENST00000215631.9",2620.45688793558,-2.18223228730939,0.61956499171253,-3.52220076424512,0.00042797989827187,0.0489840266303475
"ENST00000475960.1",27.4152443001175,-2.28363184288481,0.648879204836535,-3.51934817122103,0.000432608569233024,0.0494583501217325
"ENST00000713947.1",41.2966246966899,-3.51781219759579,0.999774921432205,-3.51860415998076,0.000433823477320148,0.0495417676398723
"ENST00000496503.5",6.25899755612727,-5.35218885151588,1.52127278157186,-3.51823086322868,0.000434434238970071,0.0495560835298005
"ENST00000601220.5",347.376066176105,2.60294484730329,0.740005287539338,3.51746790345051,0.000435685037405632,0.0496432952275148
"ENST00000329267.9",1904.28008708146,-5.65193000614839,1.60772108170665,-3.51549163002122,0.000438940595654217,0.0499584863234403
